Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Canada,CAN,80.122,80.213,80.396,80.578,80.758,80.937,81.096,81.137,81.178,81.218,81.259,81.3,81.35,81.411,81.482,81.562
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cambodia,KHM,19.174,19.293,19.413,19.571,19.93,20.294,20.663,21.037,21.415,21.799,22.188,22.582,22.98,23.388,23.805,24.232
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United States,USA,79.928,80.099,80.269,80.438,80.606,80.772,80.944,81.119,81.299,81.483,81.671,81.862,82.058,82.256,82.459,82.664
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mexico,MEX,76.308,76.616,76.92,77.222,77.52,77.815,78.111,78.405,78.699,78.993,79.285,79.577,79.867,80.156,80.444,80.731
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Indonesia,IDN,45.942,46.738,47.535,48.335,49.134,49.914,50.595,51.276,51.955,52.635,53.313,53.989,54.659,55.325,55.985,56.641
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Thailand,THA,37.411,38.673,39.95,41.242,42.543,43.856,44.698,45.445,46.193,46.943,47.694,48.448,49.2,49.949,50.692,51.43
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Africa,ZAF,59.536,60.077,60.616,61.154,61.687,62.218,62.746,63.272,63.793,64.312,64.828,65.341,65.85,66.355,66.856,67.354
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Angola,AGO,56,56.764,57.524,58.282,59.034,59.783,60.528,61.268,62.002,62.731,63.446,64.149,64.839,65.514,66.177,66.825
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Zimbabwe,ZWE,34.11,33.926,33.743,33.56,33.378,33.196,33.015,32.834,32.654,32.504,32.385,32.296,32.237,32.209,32.21,32.242
Urban population growth (annual %),SP.URB.GROW,Canada,CAN,1.04061858829188,1.12384675481251,1.19901884209158,1.30902990520455,1.36489394771959,1.33326871439499,1.17495264216968,1.13636233305053,1.1071099946107,1.05460141956621,0.796807975480466,1.18279215486163,1.26116200732881,1.48750598693977,1.50218820550071,1.18772430444538
Urban population growth (annual %),SP.URB.GROW,Cambodia,KHM,2.19344027197012,2.14655160439467,2.10949988211833,2.28996470781328,3.31731485333765,3.34908730062363,3.3907932516779,3.42424711508669,3.43073508309497,3.41536520647582,3.37241820988723,3.32537807444196,3.27737495822157,3.25022442790301,3.21366227921854,3.17781513618208
Urban population growth (annual %),SP.URB.GROW,United States,USA,1.13588459113456,1.17796815968651,1.16306776101756,1.15618567133535,1.08529029428822,1.03534480069191,0.93950541093758,0.94956550837067,0.914510413562637,0.95943078191871,0.966674782180289,0.958268060593122,0.871785260117191,0.767437430461766,0.701867775195684,0.599210762260319
Urban population growth (annual %),SP.URB.GROW,Mexico,MEX,1.82420878524429,1.8590281344028,1.88206292256786,1.88721556631294,1.86191341992348,1.81796631467998,1.7744572453399,1.73097530755872,1.68983234295214,1.65056526440047,1.61013604556509,1.5708748882209,1.52773148162835,1.48761300066204,1.45002297233125,1.4143747761486
Urban population growth (annual %),SP.URB.GROW,Indonesia,IDN,3.07746462438665,3.04736254502646,3.01470927794316,2.99229541377777,2.96874980696441,2.91280934009964,2.70302720446254,2.68870491926569,2.65628613315295,2.6112791471733,2.54772031433686,2.48060257193435,2.40955382199953,2.34560697392157,2.28381798088284,2.23010935628228
Urban population growth (annual %),SP.URB.GROW,Thailand,THA,4.02171277434503,3.92175699477365,3.8086082474163,3.70866885158336,3.60935451216024,3.52924359815393,2.38177508348844,2.12667717502957,2.08636411484452,2.04142288941411,1.98928888012459,1.94156013754868,1.88546106272637,1.82629129954117,1.76009094466907,1.69551994112433
Urban population growth (annual %),SP.URB.GROW,South Africa,ZAF,2.1539801080897,2.16821224137716,2.18467924143766,2.21775604755682,2.2593302979005,2.31239696005493,2.36956213449542,2.41615873332643,2.42442571960463,2.39406473406266,2.33137782779205,2.26014461613465,2.19291873963855,2.12767299835243,2.06848480453102,2.01548003295595
Urban population growth (annual %),SP.URB.GROW,Angola,AGO,5.65449742019371,4.97464879942458,5.0105924402647,5.01966522581942,4.98586279172289,4.93227212928482,4.87262349690642,4.81291353028581,4.74289874279112,4.66635747013067,4.57220933179748,4.48020433880439,4.39203509910461,4.31180314839867,4.24982377385174,4.19296192786897
Urban population growth (annual %),SP.URB.GROW,Zimbabwe,ZWE,-0.0666628753133472,0.109495858140618,0.281885444751979,0.459899149495046,0.639938612526558,0.807208623699139,0.989668495186914,1.14833308301087,1.22794267316597,1.29432586809941,1.29692205874524,1.27409384280022,1.27654356252103,1.32349714884316,1.42424874688139,1.57316861683581
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Data from database: Health Nutrition and Population Statistics,,,,,,,,,,,,,,,,,,,
Last Updated: 02/16/2022,,,,,,,,,,,,,,,,,,,
